Channel,过零率,方差,能量,差分,AR_coef_0,AR_coef_1,AR_coef_2,AR_coef_3,AR_coef_4,Band_1_power,Band_2_power,Band_3_power,Band_4_power,Band_5_power,微分熵,Wavelet_energy_1,Wavelet_energy_2,Wavelet_energy_3,Wavelet_energy_4,Wavelet_energy_5,Theta_power,Alpha_power,Beta_power,Gamma_power
29,87,3.5386348858449514e-13,3.5403678974156724e-10,2.2291829374578456e-11,7.82840970092336e-11,2.727311268146382,-3.3907121110565543,2.4380703753675506,-0.8053793517611003,8.71331226209106e-15,3.040726699845217e-16,2.0925632470135232e-17,6.136904039446058e-24,1.772768617012022e-24,5.220723283955194,3.3844785099700797e-10,5.859132367011509e-11,1.852722993358567e-11,9.593988622273074e-12,1.0090008365438886e-12,9.509820472774268e-14,4.436213917304682e-13,1.8684867267871706e-13,2.219775164764535e-14
30,98,8.183382840568954e-13,8.184953186149237e-10,8.29687274351366e-11,-1.3171128001283936e-10,2.6065024191837254,-3.1732344149004286,2.2427802893362987,-0.7022627536758627,1.9652875440754463e-14,1.6510276561229074e-15,1.7713255225097563e-16,6.808104626001429e-23,5.337470978284731e-24,4.555762333226713,6.907993851023538e-10,5.600600732809092e-11,5.680303687614507e-11,5.1513839369961774e-11,5.469003462502915e-12,7.334801728442708e-14,3.3470934170517193e-13,1.947940562431258e-13,5.647408216535338e-14
31,89,4.879224047287793e-13,4.936734698431087e-10,4.078790212840871e-11,2.1243514808961563e-09,2.6758839998588755,-3.3093845498103756,2.387353783133508,-0.7853844833746249,1.0317119047327384e-14,5.619551610700281e-16,7.137058239496292e-17,2.0858791262511522e-23,2.9961223449153252e-24,5.297561770191026,3.9049097013331886e-10,8.546283229343907e-11,3.6934797412860687e-11,2.010645676651287e-11,2.368819119799698e-12,8.350111838791076e-14,3.1087038786232797e-13,2.536960642671251e-13,3.858562407107732e-14
32,76,9.781693484576544e-13,9.786254241151049e-10,4.9176216133235014e-11,5.170153331629893e-10,2.639258072412898,-3.210629394039684,2.278208707651311,-0.7227461762992939,2.4151489411805127e-14,7.473744544864571e-16,1.2977945662682499e-16,1.0235682026288982e-22,1.1161145327938798e-23,4.166255679855147,9.078852216563511e-10,6.301957803291647e-11,3.707332308620246e-11,2.771528658033218e-11,2.993501086669578e-12,1.2901849664514255e-13,3.214283537139103e-13,1.922298598058265e-13,5.1024795787500853e-14
33,71,7.696624670666332e-13,7.7042758713408e-10,3.478187680110922e-11,3.942783125462757e-10,2.7155690331738684,-3.3596241775609177,2.414572813715225,-0.7888562650141332,1.7872337624493556e-14,3.9177229745370563e-16,3.589192882486632e-17,3.648148159681416e-23,3.842325188097546e-24,4.516955346342659,6.597046549511166e-10,9.600149928377161e-11,2.964481615052651e-11,1.724178705563734e-11,1.8172890968496916e-12,9.355531429104265e-14,4.1517581582650937e-13,3.359601199676044e-13,2.043051433860384e-14
34,56,3.791552284896944e-13,3.825368866201085e-10,1.7105153458353424e-11,8.769703568680718e-10,2.908551141114679,-3.7066774491080565,2.5550023088122886,-0.7745098407760704,7.022437464514667e-15,2.1851083881425595e-16,1.100245753334649e-17,4.03935849367465e-24,1.5462433295293723e-24,4.672250909135621,3.785405327488163e-10,4.912023921843556e-11,1.8001603778240786e-11,7.472178814653599e-12,4.900968811239981e-13,1.9134777589848573e-14,4.046491531875507e-13,1.2039010621442209e-13,2.230553604367345e-14
35,74,3.5941704277669075e-13,3.594417098448348e-10,1.85318694877829e-11,-4.2038126872075466e-10,2.8222823539319153,-3.5537071703389973,2.4951672168371157,-0.7866427327204821,7.66744727590124e-15,2.4526750037843176e-16,1.643112153028319e-17,6.918511943310641e-24,1.5208181046128241e-24,5.109950970139683,3.8629937127450483e-10,4.141600971729725e-11,2.066713291073714e-11,7.872837881430598e-12,6.666622157135898e-13,1.2660432774209824e-13,3.785005540246193e-13,9.816033120507129e-14,2.418055482542901e-14
36,80,4.3433082664251554e-13,4.3504362407766823e-10,1.7578259313285405e-11,4.4761788972120514e-10,2.851575201027685,-3.5885192426978776,2.488497760454615,-0.7692090118925619,1.036021603865368e-14,2.1111307801577474e-16,1.633308424196359e-17,7.577774515598238e-24,1.1907049810760361e-24,4.7040475242969855,3.6851052638392777e-10,5.630521922016934e-11,1.7935227464867713e-11,7.029865843722485e-12,5.50699461946723e-13,4.862675979007533e-14,3.780752354294916e-13,2.2003668979378625e-13,2.661586165032991e-14
37,90,5.701772246513142e-13,5.706230664200941e-10,4.401425556469647e-11,-9.88314812838365e-10,2.846497426474399,-3.5537594127129797,2.3718153483436546,-0.6909566273896613,1.1007365274022371e-14,6.47279439390011e-16,3.243539126774296e-17,1.249920977465966e-23,2.317808847534592e-24,5.5065710976471145,5.197331927100332e-10,7.420967170221153e-11,5.938687391021498e-11,2.191263779260296e-11,1.2679511331119746e-12,2.0623126428957927e-13,2.8400679236820906e-13,2.07963364045565e-13,2.978709686174192e-14
38,60,6.166659465904211e-13,6.195039166650223e-10,2.1289179422108705e-11,9.846122027363995e-10,2.7704429002141255,-3.433250535039533,2.4186392563970047,-0.7723845498638626,1.5021691305886136e-14,2.634114416001445e-16,2.0352383774647173e-17,1.4049591622242093e-23,1.7353767755259298e-24,4.65805343281912,5.575572394026421e-10,6.906879928736461e-11,1.9786845821565948e-11,8.072205327804188e-12,8.062204427026444e-13,9.416120188985649e-14,3.8711953885518787e-13,2.3197951666373393e-13,3.7468321308143007e-14
39,77,5.385262802406078e-13,5.385479961986914e-10,2.79162267186139e-11,3.5838572885414314e-11,2.7581778303527376,-3.440697762320339,2.466109637504383,-0.8102533801189782,1.2505636842622226e-14,3.343903303994453e-16,2.4025890758575133e-17,1.6661488602884504e-23,1.7668180933522464e-24,4.828782121357779,4.240808958554661e-10,9.681970617934655e-11,2.207577180474356e-11,1.0895252506731879e-11,1.1218660924699218e-12,9.775070899551176e-14,7.367985500829339e-13,2.5686497259900545e-13,2.5245415182996685e-14
40,62,9.615506643046648e-13,9.713196033890516e-10,3.2784510900157234e-11,1.6319017578249622e-09,2.7680722361491004,-3.4449928317136354,2.4486546702506735,-0.7869754068153778,2.0782686961752003e-14,3.4976904605287893e-16,4.801333525072897e-17,3.5768902124385365e-23,2.511190811512869e-24,4.772386240313637,8.921642743799754e-10,8.085875603258516e-11,2.7814146392574543e-11,1.2970849478950251e-11,1.396278625978313e-12,2.0865074097248533e-13,5.90014756287881e-13,2.536743904185612e-13,4.550701933802651e-14
41,56,1.0071657088041104e-12,1.0071781662582716e-09,3.6569927444229056e-11,1.826279798876736e-10,2.766537766986377,-3.4546072045992258,2.499066584095635,-0.8321414866850086,2.561377491471474e-14,3.555788441836967e-16,3.211309482015435e-17,3.25634101396344e-23,3.63303380602164e-24,4.05707686304633,8.481722832508836e-10,1.4005421185182341e-10,2.6798153846047023e-11,1.2752197687999138e-11,1.3537855707672178e-12,9.01938849716911e-14,1.7681959911703363e-12,3.499577381821253e-13,2.109059559918073e-14
42,60,4.3516328109492036e-13,4.3516971539904e-10,1.9789461771549565e-11,-1.6424886660354839e-10,2.8335312237368906,-3.5699259649630433,2.494699436378417,-0.7770440353913253,7.276812615233173e-15,2.441184444158376e-16,1.6033700728502416e-17,7.247580984904839e-24,1.2946817421736344e-24,5.169319620875347,4.680338421587238e-10,4.787961604395472e-11,2.475466701915371e-11,8.261497335594633e-12,7.153297262487281e-13,1.0181752486904725e-13,2.73356236368274e-13,9.41288182985822e-14,3.057841726618002e-14
43,98,1.2595913728335641e-11,1.3073351758852346e-08,1.15752202944846e-09,1.5558693119493418e-08,2.681544898781037,-3.3116677511833306,2.3320469230639405,-0.7258769231919232,2.7642336097179575e-13,1.7344364002384706e-14,1.6730713808179958e-15,9.5583641831387e-22,8.35951323818047e-22,4.991067866139251,1.1583246131722253e-08,1.0360550332235266e-09,1.0704930641125392e-09,7.101146548761201e-10,6.675027621146396e-11,5.7450443604219806e-12,2.532640269500522e-12,2.7594812209870384e-12,7.996483946731737e-13
44,88,6.013825868227537e-13,6.015793364479828e-10,4.497593603154721e-11,1.8191163835556837e-10,2.8739664911797558,-3.6135361378118556,2.4259399022653265,-0.7137469325814457,1.5475851980969093e-14,5.622847118248758e-16,3.260726800151433e-17,1.6592808031366753e-23,1.7149478410893464e-24,4.99412949215316,5.187228577273152e-10,8.934887184403754e-11,5.716520219386661e-11,1.926811614623475e-11,1.1995255466585333e-12,2.0225952777414094e-13,6.905428269826046e-13,1.5588192214524384e-13,4.019017110605674e-14
45,43,6.794372306028264e-13,6.798994840788316e-10,2.2584751945170593e-11,4.621749451641275e-10,2.8853294465405566,-3.6423554054307714,2.521927224323753,-0.7817814157145664,1.3852805217673276e-14,1.9227843689979614e-16,1.6163747354273088e-17,1.5909126783277527e-23,1.823857520090321e-24,4.9495452703666825,5.656483224897728e-10,9.494811624289749e-11,2.2940176109749566e-11,6.79373161809912e-12,5.453347373921446e-13,1.1012359595230504e-13,5.906687581973933e-13,2.911940607349171e-13,3.204165722792114e-14
46,64,1.0984425029736056e-12,1.0984474556247867e-09,3.967099212907139e-11,-3.983789177877299e-11,2.843192599192739,-3.5921696929562934,2.555580477048581,-0.8283786170888607,3.2135192796087196e-14,3.071740092196176e-16,2.543758114504302e-17,2.317177573064711e-23,2.8716069835243198e-24,3.6730094737349797,9.163019404648918e-10,1.426427318369349e-10,3.012991059268798e-11,1.0736422424554946e-11,1.0447112325657822e-12,1.769450951619538e-13,2.530631023156576e-12,2.1084766419674413e-13,3.909021139601468e-14
47,44,1.3392436712311722e-12,1.3439624573473643e-09,4.177261394219573e-11,1.577741088177735e-09,2.7970817433568036,-3.5097287020534242,2.525573939579729,-0.830609585497028,2.517795155910071e-14,3.698018952241043e-16,6.471220120428258e-17,3.155355780820219e-23,4.8019666352855395e-24,4.6875652767938325,1.1849615882462001e-09,1.5518929380877293e-10,3.002028109973057e-11,1.3578170121497526e-11,1.4538405499953676e-12,2.2053086054514635e-13,1.3730849109894956e-12,2.8636602363566226e-13,4.036882263004648e-14
48,48,2.453614386935165e-12,2.453618055193545e-09,6.58847055421585e-11,2.9250386274207323e-10,2.8151859809982156,-3.546798860774821,2.572780895880781,-0.8607691026261555,7.59691463069072e-14,4.287103881671613e-16,4.184685509889599e-17,3.5348528252887135e-23,5.175426251139149e-24,2.922557682895779,2.25323003220436e-09,2.8836753024629087e-10,3.4317520716352615e-11,1.4194338792187173e-11,1.5433391150536492e-12,1.45881808023227e-13,6.81310063826338e-12,3.302466143798566e-13,3.883405215346651e-14
49,62,8.771301158265174e-13,8.801508857579902e-10,3.430373594141076e-11,9.108285758744129e-10,2.877146352529248,-3.6435500517803066,2.5362823498273155,-0.7880236443644492,1.458202692318034e-14,3.7164332543039206e-16,2.7053531746905073e-17,1.2082422764602848e-23,2.5436447264042092e-24,5.2918323187699965,8.024775203360489e-10,1.1628954739268891e-10,3.8904903423591006e-11,1.2183018524023955e-11,9.764889547632499e-13,2.0238493888152682e-13,6.197486182401526e-13,2.208343638482146e-13,5.559959258901736e-14
50,48,1.1280570892717386e-12,1.1299372667720654e-09,3.4987246692452885e-11,7.375485641805262e-10,2.9258385824150928,-3.7286469681574763,2.588005822145444,-0.8014970869121382,2.1695875433292946e-14,2.408840296569406e-16,1.6954428753210523e-17,1.1577905227442537e-23,2.6679647980021876e-24,4.700231032168271,9.91469862529999e-10,1.5921480316704362e-10,3.8259053145814605e-11,9.424919292499227e-12,7.298637978266064e-13,1.5295078484406047e-13,9.030196524012458e-13,4.0948987831841495e-13,4.3181658093145405e-14
51,57,1.2416669368439746e-12,1.2419446988849421e-09,4.5753958586848734e-11,-3.187881136906195e-10,2.873295664371618,-3.6413048814487183,2.5616264590375772,-0.8146567948023945,3.158319292402441e-14,3.599419126021393e-16,3.636865889700281e-17,1.7538290722639135e-23,2.1036039674402565e-24,4.162473781254109,1.046272149297392e-09,1.5468375511754997e-10,4.492298736500792e-11,1.181575106614742e-11,1.1056042455915903e-12,3.22991250092583e-13,2.223204875912267e-12,2.1406848547464105e-13,6.517538144521547e-14
52,47,1.3519357977518741e-12,1.3519524878032436e-09,3.9795053831868234e-11,1.6648991939295832e-10,2.9087431115299225,-3.6881859012435827,2.56447460334377,-0.8018599129446273,2.6274396081407765e-14,2.2301748598262534e-16,2.471962470768984e-17,1.6847893397760403e-23,2.590693945593107e-24,4.729078364076349,1.1580655783507483e-09,1.885609256395932e-10,3.8105576006557504e-11,9.300503373671861e-12,7.74771886583697e-13,2.3868317832035176e-13,1.368103366545576e-12,4.707323247244471e-13,4.3396403673968137e-14
53,49,2.42478490943414e-12,2.424892077866134e-09,6.608312121451314e-11,5.486097782580728e-11,2.8934176372322318,-3.6834825467242167,2.6142726670079455,-0.8427042645927345,7.022373713444265e-14,4.114355964057814e-16,2.837612800631875e-17,2.0500205235072288e-23,2.928065121931918e-24,3.2155696520831394,2.189913366724318e-09,2.604482024504924e-10,4.231630142888634e-11,1.2334480409460247e-11,1.1700100320039408e-12,3.6092708540407336e-13,6.0035380986104874e-12,2.8153116938673387e-13,5.340786410697822e-14
54,45,1.8428691009965144e-12,1.843228665770148e-09,5.395639713364874e-11,1.297419204493947e-10,2.8821061201233213,-3.6448525839590133,2.5602822196889816,-0.8156151038889707,3.679943839568539e-14,3.299045377492307e-16,3.832353644165993e-17,3.4467195932401674e-23,4.30318957632315e-24,4.5012081291084005,1.569127451621795e-09,2.549057203474105e-10,4.52664251159613e-11,1.205213831355041e-11,1.1001880157651307e-12,3.255526994844807e-13,2.2378908530982336e-12,5.387736481212611e-13,4.3421724587385866e-14
55,50,4.2749220407611855e-12,4.282670537086865e-09,1.0423292312370169e-10,1.998175553503716e-09,2.855347426247791,-3.6150295917728115,2.5967161853083742,-0.8550776339813384,1.3116694139079912e-13,6.310349969093338e-16,3.5209479658169866e-17,3.969886091070852e-23,5.568221095535273e-24,2.7873522703069367,4.088505892141355e-09,4.4429955233636747e-10,4.9325632703706327e-11,1.952899579722241e-11,1.894811166374919e-12,4.629389647931517e-13,1.1926417731955828e-11,3.630511883760493e-13,5.4967550751612405e-14
56,59,1.1921337691985317e-12,1.1925903996646976e-09,3.8693468129069724e-11,-3.110518326096929e-10,2.848574063508867,-3.5987978463778916,2.5525729832762294,-0.8202513804727777,2.3096776014107888e-14,3.2766681763760317e-16,2.998004051907085e-17,2.812400008441691e-23,3.807129511878245e-24,4.528384386041902,1.0051701159153183e-09,1.6749441012561816e-10,3.5507413730559656e-11,1.1663705611555002e-11,1.1053313037933853e-12,1.3238510692641786e-13,1.3546821350847034e-12,2.5248995143168595e-13,3.8118332108577247e-14
57,43,1.8249102047915772e-12,1.8287461426701809e-09,5.6640072995883996e-11,1.401448421663234e-09,2.890254983733589,-3.6602058528580788,2.562904058663346,-0.8115140883609486,3.611138214390324e-14,3.406583441986268e-16,3.0305113870623363e-17,2.5796522814594013e-23,4.651051049252079e-24,4.5126291063769015,1.5448692116244242e-09,2.9163035408973813e-10,4.944385990495208e-11,1.2148454570639585e-11,1.1319198746465505e-12,3.712079612256033e-13,2.1116049098962334e-12,5.756260495083834e-13,5.0189422951501035e-14
58,56,1.6469840877173676e-12,1.6488112609948713e-09,5.457951410443917e-11,1.130991215240864e-09,2.827876553234732,-3.5548709709270696,2.526272827555545,-0.8191542074566056,4.26893842751687e-14,4.4113861172774275e-16,3.526785760729371e-17,3.7044583468566473e-23,5.323065890889897e-24,3.7441921395950604,1.5414853749293658e-09,1.9227910719799828e-10,4.603007720416277e-11,1.4834886364086292e-11,1.4985781192112556e-12,1.889300725891322e-13,3.2786517099014736e-12,2.10843168720643e-13,4.8731004824281467e-14
